scenario,repeat,policy,trueRate,estimate,biasPoints,promotion,discordantRate,coverage,escalationRate
focal_both_biases,644,swap_escalate_discordant,0.494,0.564,6.999999999999995,1,0.19,1,0.19
focal_both_biases,644,truth_reference,0.494,0.494,0,0,0,1,0
focal_both_biases,645,single_candidate_first,0.478,0.646,16.800000000000004,1,0,1,0
focal_both_biases,645,randomized_single,0.478,0.548,7.000000000000006,1,0,1,0
focal_both_biases,645,swap_drop_discordant,0.478,0.5552763819095478,7.727638190954778,1,0.204,0.796,0
focal_both_biases,645,swap_tie_aware,0.478,0.544,6.600000000000006,1,0.204,1,0
focal_both_biases,645,swap_escalate_discordant,0.478,0.554,7.600000000000007,1,0.204,1,0.204
focal_both_biases,645,truth_reference,0.478,0.478,0,0,0,1,0
focal_both_biases,646,single_candidate_first,0.524,0.624,9.999999999999998,1,0,1,0
focal_both_biases,646,randomized_single,0.524,0.556,3.200000000000003,1,0,1,0
focal_both_biases,646,swap_drop_discordant,0.524,0.5576470588235294,3.3647058823529363,1,0.15,0.85,0
focal_both_biases,646,swap_tie_aware,0.524,0.549,2.500000000000002,1,0.15,1,0
focal_both_biases,646,swap_escalate_discordant,0.524,0.556,3.200000000000003,1,0.15,1,0.15
focal_both_biases,646,truth_reference,0.524,0.524,0,1,0,1,0
focal_both_biases,647,single_candidate_first,0.458,0.68,22.200000000000003,1,0,1,0
focal_both_biases,647,randomized_single,0.458,0.556,9.800000000000002,1,0,1,0
focal_both_biases,647,swap_drop_discordant,0.458,0.5928753180661578,13.487531806615777,1,0.214,0.786,0
focal_both_biases,647,swap_tie_aware,0.458,0.573,11.499999999999993,1,0.214,1,0
focal_both_biases,647,swap_escalate_discordant,0.458,0.578,11.999999999999995,1,0.214,1,0.214
focal_both_biases,647,truth_reference,0.458,0.458,0,0,0,1,0
focal_both_biases,648,single_candidate_first,0.468,0.67,20.200000000000003,1,0,1,0
focal_both_biases,648,randomized_single,0.468,0.56,9.200000000000003,1,0,1,0
focal_both_biases,648,swap_drop_discordant,0.468,0.5822784810126582,11.42784810126582,1,0.21,0.79,0
focal_both_biases,648,swap_tie_aware,0.468,0.565,9.699999999999992,1,0.21,1,0
focal_both_biases,648,swap_escalate_discordant,0.468,0.548,8.000000000000002,1,0.21,1,0.21
focal_both_biases,648,truth_reference,0.468,0.468,0,0,0,1,0
focal_both_biases,649,single_candidate_first,0.44,0.648,20.8,1,0,1,0
focal_both_biases,649,randomized_single,0.44,0.568,12.799999999999995,1,0,1,0
focal_both_biases,649,swap_drop_discordant,0.44,0.5728155339805825,13.281553398058248,1,0.176,0.824,0
focal_both_biases,649,swap_tie_aware,0.44,0.56,12.000000000000005,1,0.176,1,0
focal_both_biases,649,swap_escalate_discordant,0.44,0.548,10.800000000000004,1,0.176,1,0.176
focal_both_biases,649,truth_reference,0.44,0.44,0,0,0,1,0
focal_both_biases,650,single_candidate_first,0.472,0.654,18.200000000000006,1,0,1,0
focal_both_biases,650,randomized_single,0.472,0.56,8.800000000000008,1,0,1,0
focal_both_biases,650,swap_drop_discordant,0.472,0.5685785536159601,9.657855361596013,1,0.198,0.802,0
focal_both_biases,650,swap_tie_aware,0.472,0.555,8.300000000000008,1,0.198,1,0
focal_both_biases,650,swap_escalate_discordant,0.472,0.55,7.800000000000007,1,0.198,1,0.198
focal_both_biases,650,truth_reference,0.472,0.472,0,0,0,1,0
focal_both_biases,651,single_candidate_first,0.466,0.642,17.599999999999998,1,0,1,0
focal_both_biases,651,randomized_single,0.466,0.554,8.800000000000002,1,0,1,0
focal_both_biases,651,swap_drop_discordant,0.466,0.5580246913580247,9.202469135802465,1,0.19,0.81,0
focal_both_biases,651,swap_tie_aware,0.466,0.547,8.100000000000001,1,0.19,1,0
focal_both_biases,651,swap_escalate_discordant,0.466,0.534,6.800000000000001,1,0.19,1,0.19
focal_both_biases,651,truth_reference,0.466,0.466,0,0,0,1,0
focal_both_biases,652,single_candidate_first,0.486,0.684,19.800000000000008,1,0,1,0
focal_both_biases,652,randomized_single,0.486,0.574,8.799999999999997,1,0,1,0
focal_both_biases,652,swap_drop_discordant,0.486,0.607940446650124,12.194044665012404,1,0.194,0.806,0
focal_both_biases,652,swap_tie_aware,0.486,0.587,10.099999999999998,1,0.194,1,0
focal_both_biases,652,swap_escalate_discordant,0.486,0.596,10.999999999999998,1,0.194,1,0.194
focal_both_biases,652,truth_reference,0.486,0.486,0,0,0,1,0
focal_both_biases,653,single_candidate_first,0.482,0.69,20.799999999999997,1,0,1,0
focal_both_biases,653,randomized_single,0.482,0.59,10.799999999999999,1,0,1,0
focal_both_biases,653,swap_drop_discordant,0.482,0.6115288220551378,12.952882205513783,1,0.202,0.798,0
focal_both_biases,653,swap_tie_aware,0.482,0.589,10.7,1,0.202,1,0
focal_both_biases,653,swap_escalate_discordant,0.482,0.596,11.399999999999999,1,0.202,1,0.202
focal_both_biases,653,truth_reference,0.482,0.482,0,0,0,1,0
focal_both_biases,654,single_candidate_first,0.522,0.634,11.2,1,0,1,0
focal_both_biases,654,randomized_single,0.522,0.554,3.200000000000003,1,0,1,0
focal_both_biases,654,swap_drop_discordant,0.522,0.5653206650831354,4.332066508313536,1,0.158,0.842,0
focal_both_biases,654,swap_tie_aware,0.522,0.555,3.300000000000003,1,0.158,1,0
focal_both_biases,654,swap_escalate_discordant,0.522,0.558,3.600000000000003,1,0.158,1,0.158
focal_both_biases,654,truth_reference,0.522,0.522,0,1,0,1,0
focal_both_biases,655,single_candidate_first,0.47,0.618,14.800000000000002,1,0,1,0
focal_both_biases,655,randomized_single,0.47,0.508,3.8000000000000034,0,0,1,0
focal_both_biases,655,swap_drop_discordant,0.47,0.5236907730673317,5.369077306733172,1,0.198,0.802,0
focal_both_biases,655,swap_tie_aware,0.47,0.519,4.900000000000004,0,0.198,1,0
focal_both_biases,655,swap_escalate_discordant,0.47,0.526,5.600000000000005,1,0.198,1,0.198
focal_both_biases,655,truth_reference,0.47,0.47,0,0,0,1,0
focal_both_biases,656,single_candidate_first,0.456,0.666,21.000000000000004,1,0,1,0
focal_both_biases,656,randomized_single,0.456,0.564,10.799999999999994,1,0,1,0
focal_both_biases,656,swap_drop_discordant,0.456,0.5761421319796954,12.014213197969543,1,0.212,0.788,0
focal_both_biases,656,swap_tie_aware,0.456,0.56,10.400000000000004,1,0.212,1,0
focal_both_biases,656,swap_escalate_discordant,0.456,0.55,9.400000000000002,1,0.212,1,0.212
focal_both_biases,656,truth_reference,0.456,0.456,0,0,0,1,0
focal_both_biases,657,single_candidate_first,0.486,0.69,20.399999999999995,1,0,1,0
focal_both_biases,657,randomized_single,0.486,0.58,9.399999999999997,1,0,1,0
focal_both_biases,657,swap_drop_discordant,0.486,0.5963541666666666,11.035416666666665,1,0.232,0.768,0
focal_both_biases,657,swap_tie_aware,0.486,0.574,8.799999999999997,1,0.232,1,0
focal_both_biases,657,swap_escalate_discordant,0.486,0.562,7.600000000000007,1,0.232,1,0.232
focal_both_biases,657,truth_reference,0.486,0.486,0,0,0,1,0
focal_both_biases,658,single_candidate_first,0.474,0.69,21.599999999999998,1,0,1,0
focal_both_biases,658,randomized_single,0.474,0.574,9.999999999999998,1,0,1,0
focal_both_biases,658,swap_drop_discordant,0.474,0.6134663341645885,13.946633416458853,1,0.198,0.802,0
focal_both_biases,658,swap_tie_aware,0.474,0.591,11.7,1,0.198,1,0
focal_both_biases,658,swap_escalate_discordant,0.474,0.592,11.799999999999999,1,0.198,1,0.198
focal_both_biases,658,truth_reference,0.474,0.474,0,0,0,1,0
focal_both_biases,659,single_candidate_first,0.49,0.658,16.800000000000004,1,0,1,0
focal_both_biases,659,randomized_single,0.49,0.574,8.399999999999997,1,0,1,0
focal_both_biases,659,swap_drop_discordant,0.49,0.5788177339901478,8.881773399014781,1,0.188,0.812,0
focal_both_biases,659,swap_tie_aware,0.49,0.564,7.399999999999995,1,0.188,1,0
focal_both_biases,659,swap_escalate_discordant,0.49,0.556,6.600000000000006,1,0.188,1,0.188
focal_both_biases,659,truth_reference,0.49,0.49,0,0,0,1,0
focal_both_biases,660,single_candidate_first,0.502,0.664,16.200000000000003,1,0,1,0
focal_both_biases,660,randomized_single,0.502,0.558,5.600000000000005,1,0,1,0
focal_both_biases,660,swap_drop_discordant,0.502,0.5932203389830508,9.122033898305082,1,0.174,0.826,0
focal_both_biases,660,swap_tie_aware,0.502,0.577,7.499999999999996,1,0.174,1,0
focal_both_biases,660,swap_escalate_discordant,0.502,0.586,8.399999999999997,1,0.174,1,0.174
focal_both_biases,660,truth_reference,0.502,0.502,0,0,0,1,0
focal_both_biases,661,single_candidate_first,0.464,0.642,17.8,1,0,1,0
focal_both_biases,661,randomized_single,0.464,0.524,6,1,0,1,0
focal_both_biases,661,swap_drop_discordant,0.464,0.5491183879093199,8.511838790931986,1,0.206,0.794,0
focal_both_biases,661,swap_tie_aware,0.464,0.539,7.500000000000001,1,0.206,1,0
focal_both_biases,661,swap_escalate_discordant,0.464,0.538,7.400000000000001,1,0.206,1,0.206
focal_both_biases,661,truth_reference,0.464,0.464,0,0,0,1,0
focal_both_biases,662,single_candidate_first,0.456,0.636,18,1,0,1,0
focal_both_biases,662,randomized_single,0.456,0.544,8.800000000000002,1,0,1,0
focal_both_biases,662,swap_drop_discordant,0.456,0.5550122249388753,9.901222493887524,1,0.182,0.818,0
focal_both_biases,662,swap_tie_aware,0.456,0.545,8.900000000000002,1,0.182,1,0
focal_both_biases,662,swap_escalate_discordant,0.456,0.542,8.600000000000001,1,0.182,1,0.182
focal_both_biases,662,truth_reference,0.456,0.456,0,0,0,1,0
focal_both_biases,663,single_candidate_first,0.482,0.666,18.400000000000006,1,0,1,0
focal_both_biases,663,randomized_single,0.482,0.544,6.2000000000000055,1,0,1,0
focal_both_biases,663,swap_drop_discordant,0.482,0.5739795918367347,9.197959183673476,1,0.216,0.784,0
focal_both_biases,663,swap_tie_aware,0.482,0.558,7.600000000000007,1,0.216,1,0
focal_both_biases,663,swap_escalate_discordant,0.482,0.55,6.800000000000006,1,0.216,1,0.216
focal_both_biases,663,truth_reference,0.482,0.482,0,0,0,1,0
focal_both_biases,664,single_candidate_first,0.52,0.646,12.6,1,0,1,0
focal_both_biases,664,randomized_single,0.52,0.56,4.0000000000000036,1,0,1,0
focal_both_biases,664,swap_drop_discordant,0.52,0.5714285714285714,5.142857142857138,1,0.174,0.826,0
focal_both_biases,664,swap_tie_aware,0.52,0.559,3.9000000000000035,1,0.174,1,0
focal_both_biases,664,swap_escalate_discordant,0.52,0.556,3.600000000000003,1,0.174,1,0.174
focal_both_biases,664,truth_reference,0.52,0.52,0,0,0,1,0
focal_both_biases,665,single_candidate_first,0.444,0.636,19.2,1,0,1,0
focal_both_biases,665,randomized_single,0.444,0.534,9.000000000000002,1,0,1,0
focal_both_biases,665,swap_drop_discordant,0.444,0.5483870967741935,10.43870967741935,1,0.194,0.806,0
focal_both_biases,665,swap_tie_aware,0.444,0.539,9.500000000000004,1,0.194,1,0
focal_both_biases,665,swap_escalate_discordant,0.444,0.536,9.200000000000003,1,0.194,1,0.194
focal_both_biases,665,truth_reference,0.444,0.444,0,0,0,1,0
focal_both_biases,666,single_candidate_first,0.51,0.678,16.800000000000004,1,0,1,0
focal_both_biases,666,randomized_single,0.51,0.59,7.9999999999999964,1,0,1,0
focal_both_biases,666,swap_drop_discordant,0.51,0.5913705583756346,8.137055837563455,1,0.212,0.788,0
focal_both_biases,666,swap_tie_aware,0.51,0.572,6.199999999999994,1,0.212,1,0
focal_both_biases,666,swap_escalate_discordant,0.51,0.576,6.599999999999994,1,0.212,1,0.212
focal_both_biases,666,truth_reference,0.51,0.51,0,0,0,1,0
focal_both_biases,667,single_candidate_first,0.488,0.652,16.400000000000002,1,0,1,0
focal_both_biases,667,randomized_single,0.488,0.558,7.000000000000006,1,0,1,0
focal_both_biases,667,swap_drop_discordant,0.488,0.5776699029126213,8.966990291262134,1,0.176,0.824,0
focal_both_biases,667,swap_tie_aware,0.488,0.564,7.599999999999996,1,0.176,1,0
focal_both_biases,667,swap_escalate_discordant,0.488,0.562,7.400000000000007,1,0.176,1,0.176
focal_both_biases,667,truth_reference,0.488,0.488,0,0,0,1,0
focal_both_biases,668,single_candidate_first,0.494,0.684,19.000000000000007,1,0,1,0
focal_both_biases,668,randomized_single,0.494,0.566,7.199999999999996,1,0,1,0
focal_both_biases,668,swap_drop_discordant,0.494,0.5906735751295337,9.667357512953368,1,0.228,0.772,0
focal_both_biases,668,swap_tie_aware,0.494,0.57,7.599999999999996,1,0.228,1,0
focal_both_biases,668,swap_escalate_discordant,0.494,0.566,7.199999999999996,1,0.228,1,0.228
focal_both_biases,668,truth_reference,0.494,0.494,0,0,0,1,0
focal_both_biases,669,single_candidate_first,0.464,0.674,21.000000000000004,1,0,1,0
focal_both_biases,669,randomized_single,0.464,0.594,12.999999999999995,1,0,1,0
focal_both_biases,669,swap_drop_discordant,0.464,0.6024390243902439,13.843902439024387,1,0.18,0.82,0
focal_both_biases,669,swap_tie_aware,0.464,0.584,11.999999999999995,1,0.18,1,0
focal_both_biases,669,swap_escalate_discordant,0.464,0.588,12.399999999999995,1,0.18,1,0.18
focal_both_biases,669,truth_reference,0.464,0.464,0,0,0,1,0
focal_both_biases,670,single_candidate_first,0.502,0.67,16.800000000000004,1,0,1,0
focal_both_biases,670,randomized_single,0.502,0.574,7.199999999999996,1,0,1,0
focal_both_biases,670,swap_drop_discordant,0.502,0.5905707196029777,8.85707196029777,1,0.194,0.806,0
focal_both_biases,670,swap_tie_aware,0.502,0.573,7.099999999999995,1,0.194,1,0
focal_both_biases,670,swap_escalate_discordant,0.502,0.57,6.799999999999995,1,0.194,1,0.194
focal_both_biases,670,truth_reference,0.502,0.502,0,0,0,1,0
focal_both_biases,671,single_candidate_first,0.482,0.644,16.200000000000003,1,0,1,0
focal_both_biases,671,randomized_single,0.482,0.554,7.200000000000006,1,0,1,0
focal_both_biases,671,swap_drop_discordant,0.482,0.5669099756690997,8.490997566909975,1,0.178,0.822,0
focal_both_biases,671,swap_tie_aware,0.482,0.555,7.300000000000006,1,0.178,1,0
focal_both_biases,671,swap_escalate_discordant,0.482,0.56,7.800000000000007,1,0.178,1,0.178
focal_both_biases,671,truth_reference,0.482,0.482,0,0,0,1,0
focal_both_biases,672,single_candidate_first,0.492,0.68,18.800000000000004,1,0,1,0
focal_both_biases,672,randomized_single,0.492,0.574,8.199999999999996,1,0,1,0
focal_both_biases,672,swap_drop_discordant,0.492,0.5949367088607594,10.293670886075946,1,0.21,0.79,0
focal_both_biases,672,swap_tie_aware,0.492,0.575,8.299999999999997,1,0.21,1,0
focal_both_biases,672,swap_escalate_discordant,0.492,0.556,6.400000000000006,1,0.21,1,0.21
focal_both_biases,672,truth_reference,0.492,0.492,0,0,0,1,0
focal_both_biases,673,single_candidate_first,0.482,0.65,16.800000000000004,1,0,1,0
focal_both_biases,673,randomized_single,0.482,0.542,6.000000000000005,1,0,1,0
focal_both_biases,673,swap_drop_discordant,0.482,0.5558375634517766,7.383756345177661,1,0.212,0.788,0
focal_both_biases,673,swap_tie_aware,0.482,0.544,6.2000000000000055,1,0.212,1,0
focal_both_biases,673,swap_escalate_discordant,0.482,0.54,5.800000000000005,1,0.212,1,0.212
focal_both_biases,673,truth_reference,0.482,0.482,0,0,0,1,0
focal_both_biases,674,single_candidate_first,0.468,0.662,19.400000000000002,1,0,1,0
focal_both_biases,674,randomized_single,0.468,0.572,10.399999999999993,1,0,1,0
focal_both_biases,674,swap_drop_discordant,0.468,0.5878048780487805,11.980487804878043,1,0.18,0.82,0
focal_both_biases,674,swap_tie_aware,0.468,0.572,10.399999999999993,1,0.18,1,0
focal_both_biases,674,swap_escalate_discordant,0.468,0.562,9.400000000000002,1,0.18,1,0.18
focal_both_biases,674,truth_reference,0.468,0.468,0,0,0,1,0
focal_both_biases,675,single_candidate_first,0.454,0.624,17,1,0,1,0
focal_both_biases,675,randomized_single,0.454,0.544,9.000000000000002,1,0,1,0
focal_both_biases,675,swap_drop_discordant,0.454,0.538083538083538,8.408353808353802,1,0.186,0.814,0
focal_both_biases,675,swap_tie_aware,0.454,0.531,7.700000000000001,1,0.186,1,0
focal_both_biases,675,swap_escalate_discordant,0.454,0.526,7.200000000000001,1,0.186,1,0.186
focal_both_biases,675,truth_reference,0.454,0.454,0,0,0,1,0
focal_both_biases,676,single_candidate_first,0.446,0.668,22.200000000000003,1,0,1,0
focal_both_biases,676,randomized_single,0.446,0.57,12.399999999999995,1,0,1,0
focal_both_biases,676,swap_drop_discordant,0.446,0.5931372549019608,14.713725490196078,1,0.184,0.816,0
focal_both_biases,676,swap_tie_aware,0.446,0.576,12.999999999999995,1,0.184,1,0
focal_both_biases,676,swap_escalate_discordant,0.446,0.568,12.199999999999994,1,0.184,1,0.184
focal_both_biases,676,truth_reference,0.446,0.446,0,0,0,1,0
focal_both_biases,677,single_candidate_first,0.474,0.634,16.000000000000004,1,0,1,0
focal_both_biases,677,randomized_single,0.474,0.528,5.400000000000005,1,0,1,0
focal_both_biases,677,swap_drop_discordant,0.474,0.5425,6.8500000000000005,1,0.2,0.8,0
focal_both_biases,677,swap_tie_aware,0.474,0.534,6.000000000000005,1,0.2,1,0
focal_both_biases,677,swap_escalate_discordant,0.474,0.534,6.000000000000005,1,0.2,1,0.2
focal_both_biases,677,truth_reference,0.474,0.474,0,0,0,1,0
focal_both_biases,678,single_candidate_first,0.51,0.65,14.000000000000002,1,0,1,0
focal_both_biases,678,randomized_single,0.51,0.568,5.799999999999994,1,0,1,0
focal_both_biases,678,swap_drop_discordant,0.51,0.5742092457420924,6.420924574209241,1,0.178,0.822,0
focal_both_biases,678,swap_tie_aware,0.51,0.561,5.100000000000005,1,0.178,1,0
focal_both_biases,678,swap_escalate_discordant,0.51,0.572,6.199999999999994,1,0.178,1,0.178
focal_both_biases,678,truth_reference,0.51,0.51,0,0,0,1,0
focal_both_biases,679,single_candidate_first,0.502,0.69,18.799999999999994,1,0,1,0
focal_both_biases,679,randomized_single,0.502,0.604,10.199999999999998,1,0,1,0
focal_both_biases,679,swap_drop_discordant,0.502,0.6237864077669902,12.178640776699023,1,0.176,0.824,0
focal_both_biases,679,swap_tie_aware,0.502,0.602,9.999999999999998,1,0.176,1,0
focal_both_biases,679,swap_escalate_discordant,0.502,0.57,6.799999999999995,1,0.176,1,0.176
focal_both_biases,679,truth_reference,0.502,0.502,0,0,0,1,0
focal_both_biases,680,single_candidate_first,0.464,0.606,14.199999999999996,1,0,1,0
focal_both_biases,680,randomized_single,0.464,0.518,5.3999999999999995,0,0,1,0
focal_both_biases,680,swap_drop_discordant,0.464,0.5253012048192771,6.130120481927709,1,0.17,0.83,0
focal_both_biases,680,swap_tie_aware,0.464,0.521,5.699999999999999,1,0.17,1,0
focal_both_biases,680,swap_escalate_discordant,0.464,0.528,6.4,1,0.17,1,0.17
focal_both_biases,680,truth_reference,0.464,0.464,0,0,0,1,0
focal_both_biases,681,single_candidate_first,0.538,0.686,14.800000000000002,1,0,1,0
focal_both_biases,681,randomized_single,0.538,0.584,4.5999999999999925,1,0,1,0
focal_both_biases,681,swap_drop_discordant,0.538,0.5974358974358974,5.9435897435897385,1,0.22,0.78,0
focal_both_biases,681,swap_tie_aware,0.538,0.576,3.7999999999999923,1,0.22,1,0
focal_both_biases,681,swap_escalate_discordant,0.538,0.566,2.7999999999999914,1,0.22,1,0.22
focal_both_biases,681,truth_reference,0.538,0.538,0,1,0,1,0
focal_both_biases,682,single_candidate_first,0.456,0.64,18.4,1,0,1,0
focal_both_biases,682,randomized_single,0.456,0.516,6,0,0,1,0
focal_both_biases,682,swap_drop_discordant,0.456,0.5566502463054187,10.065024630541869,1,0.188,0.812,0
focal_both_biases,682,swap_tie_aware,0.456,0.546,9.000000000000002,1,0.188,1,0
focal_both_biases,682,swap_escalate_discordant,0.456,0.534,7.800000000000002,1,0.188,1,0.188
focal_both_biases,682,truth_reference,0.456,0.456,0,0,0,1,0
focal_both_biases,683,single_candidate_first,0.45,0.62,17,1,0,1,0
focal_both_biases,683,randomized_single,0.45,0.554,10.400000000000004,1,0,1,0
focal_both_biases,683,swap_drop_discordant,0.45,0.537712895377129,8.771289537712896,1,0.178,0.822,0
focal_both_biases,683,swap_tie_aware,0.45,0.531,8.100000000000001,1,0.178,1,0
focal_both_biases,683,swap_escalate_discordant,0.45,0.522,7.200000000000001,1,0.178,1,0.178
