dataset,query_id,method,ndcg10,recall100,mrr
nfcorpus,PLAIN-1537,minmax_sum,0.0,0.2,0.09090909090909091
nfcorpus,PLAIN-1547,minmax_sum,0.0,0.0,0.0012903225806451613
nfcorpus,PLAIN-1557,minmax_sum,0.2781981696179509,0.15384615384615385,0.3333333333333333
nfcorpus,PLAIN-1568,minmax_sum,1.0,1.0,1.0
nfcorpus,PLAIN-1579,minmax_sum,0.3391602052736161,0.2,1.0
nfcorpus,PLAIN-1590,minmax_sum,0.22009176629808017,0.2222222222222222,1.0
nfcorpus,PLAIN-1601,minmax_sum,0.5806020001118019,0.22972972972972974,0.5
nfcorpus,PLAIN-1611,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-1621,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-1635,minmax_sum,0.5017100640839688,0.14617169373549885,0.5
nfcorpus,PLAIN-1645,minmax_sum,0.30260241349881345,0.16666666666666666,1.0
nfcorpus,PLAIN-1656,minmax_sum,0.09478836436955078,0.03571428571428571,0.25
nfcorpus,PLAIN-1667,minmax_sum,0.7655934900767002,0.22641509433962265,1.0
nfcorpus,PLAIN-1679,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-1690,minmax_sum,0.0,0.25,0.021739130434782608
nfcorpus,PLAIN-1700,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-1710,minmax_sum,1.0,0.8125,1.0
nfcorpus,PLAIN-1721,minmax_sum,0.6621137423456802,0.1935483870967742,1.0
nfcorpus,PLAIN-1731,minmax_sum,0.7653606369886217,0.6666666666666666,1.0
nfcorpus,PLAIN-1741,minmax_sum,1.0,0.15476190476190477,1.0
nfcorpus,PLAIN-1752,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-1762,minmax_sum,0.41253177989255346,0.625,1.0
nfcorpus,PLAIN-1772,minmax_sum,1.0,1.0,1.0
nfcorpus,PLAIN-1784,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-1794,minmax_sum,1.0,1.0,1.0
nfcorpus,PLAIN-1805,minmax_sum,0.9216017310213247,0.2413793103448276,1.0
nfcorpus,PLAIN-1817,minmax_sum,0.5352543167750639,0.14814814814814814,1.0
nfcorpus,PLAIN-1827,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-1837,minmax_sum,1.0,0.23979591836734693,1.0
nfcorpus,PLAIN-1847,minmax_sum,0.33013764944712026,0.18181818181818182,1.0
nfcorpus,PLAIN-1857,minmax_sum,0.6274092458891772,0.18181818181818182,1.0
nfcorpus,PLAIN-1867,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-1877,minmax_sum,0.0,0.027777777777777776,0.01098901098901099
nfcorpus,PLAIN-1887,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-1897,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-1909,minmax_sum,1.0,0.07127429805615551,1.0
nfcorpus,PLAIN-1919,minmax_sum,0.793584067764911,0.6296296296296297,1.0
nfcorpus,PLAIN-1929,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-1940,minmax_sum,0.3589542101716347,0.16666666666666666,1.0
nfcorpus,PLAIN-1950,minmax_sum,0.2489083270225946,0.15384615384615385,0.5
nfcorpus,PLAIN-1962,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-1972,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-1983,minmax_sum,1.0,0.5,1.0
nfcorpus,PLAIN-1995,minmax_sum,0.0,0.09090909090909091,0.02
nfcorpus,PLAIN-2009,minmax_sum,0.12647135138382856,0.125,0.3333333333333333
nfcorpus,PLAIN-2019,minmax_sum,0.46927872602275644,0.3333333333333333,1.0
nfcorpus,PLAIN-2030,minmax_sum,0.30260241349881345,0.16666666666666666,1.0
nfcorpus,PLAIN-2040,minmax_sum,0.7573821447149967,0.06060606060606061,1.0
nfcorpus,PLAIN-2051,minmax_sum,0.6332971816211658,0.1267605633802817,1.0
nfcorpus,PLAIN-2061,minmax_sum,0.933745776545611,0.07804878048780488,1.0
nfcorpus,PLAIN-2071,minmax_sum,0.5810820381115676,0.2,1.0
nfcorpus,PLAIN-2081,minmax_sum,1.0,1.0,1.0
nfcorpus,PLAIN-2092,minmax_sum,0.6489315753318465,0.5,1.0
nfcorpus,PLAIN-2102,minmax_sum,0.5352543167750639,0.09738717339667459,1.0
nfcorpus,PLAIN-2113,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-2124,minmax_sum,0.3589542101716347,0.11764705882352941,1.0
nfcorpus,PLAIN-2134,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-2145,minmax_sum,0.1482972305701491,0.1111111111111111,0.5
nfcorpus,PLAIN-2156,minmax_sum,0.644824486427155,0.5,1.0
nfcorpus,PLAIN-2167,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-2177,minmax_sum,0.29727159644205703,0.125,0.5
nfcorpus,PLAIN-2187,minmax_sum,0.38334277998463445,0.2222222222222222,1.0
nfcorpus,PLAIN-2197,minmax_sum,0.857980942822373,0.13793103448275862,1.0
nfcorpus,PLAIN-2209,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-2220,minmax_sum,0.23504554941448536,0.1111111111111111,1.0
nfcorpus,PLAIN-2230,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-2240,minmax_sum,0.5834330535576521,0.45454545454545453,1.0
nfcorpus,PLAIN-2250,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-2261,minmax_sum,0.5442213638169618,0.15,1.0
nfcorpus,PLAIN-2271,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-2281,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-2291,minmax_sum,0.3391602052736161,0.4,1.0
nfcorpus,PLAIN-2301,minmax_sum,0.0,0.0,0.003076923076923077
nfcorpus,PLAIN-2311,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-2321,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-2332,minmax_sum,0.4412851793128928,0.13402061855670103,1.0
nfcorpus,PLAIN-2343,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-2354,minmax_sum,0.5531464700081437,0.4,1.0
nfcorpus,PLAIN-2364,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-2375,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-2386,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-2396,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-2408,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-2430,minmax_sum,0.4690000933206747,0.17391304347826086,1.0
nfcorpus,PLAIN-2440,minmax_sum,0.0,0.0,0.005050505050505051
nfcorpus,PLAIN-2450,minmax_sum,0.35895421017163465,0.18421052631578946,1.0
nfcorpus,PLAIN-2460,minmax_sum,0.10235370494891939,0.22580645161290322,0.16666666666666666
nfcorpus,PLAIN-2470,minmax_sum,0.18818069234513732,0.1780821917808219,0.5
nfcorpus,PLAIN-2480,minmax_sum,0.16807593395536086,0.3333333333333333,0.5
nfcorpus,PLAIN-2490,minmax_sum,0.4273356640015192,0.2608695652173913,1.0
nfcorpus,PLAIN-2500,minmax_sum,0.0457204806778428,0.42857142857142855,0.125
nfcorpus,PLAIN-2510,minmax_sum,0.20468114581730276,0.5434782608695652,0.3333333333333333
nfcorpus,PLAIN-2520,minmax_sum,0.04329167055111358,0.136986301369863,0.1111111111111111
nfcorpus,PLAIN-2530,minmax_sum,0.8437289933844667,0.3055555555555556,1.0
nfcorpus,PLAIN-2540,minmax_sum,0.2540090091933497,0.38095238095238093,1.0
nfcorpus,PLAIN-2550,minmax_sum,0.18503258329189487,0.24,0.2
nfcorpus,PLAIN-2560,minmax_sum,0.7788065869851873,0.7142857142857143,1.0
nfcorpus,PLAIN-2570,minmax_sum,0.10931285305285364,0.1,0.25
nfcorpus,PLAIN-2580,minmax_sum,0.38960969584443333,0.13043478260869565,1.0
nfcorpus,PLAIN-2590,minmax_sum,0.022146236758459774,0.07936507936507936,0.1
nfcorpus,PLAIN-2600,minmax_sum,0.1336567862966319,0.3,0.25
nfcorpus,PLAIN-2610,minmax_sum,0.17045856533007142,0.14754098360655737,0.5
nfcorpus,PLAIN-2620,minmax_sum,0.03159612145651692,0.12727272727272726,0.25
nfcorpus,PLAIN-2630,minmax_sum,0.33480714634441017,0.2708333333333333,0.3333333333333333
nfcorpus,PLAIN-2640,minmax_sum,0.2412264337871521,0.5416666666666666,0.3333333333333333
nfcorpus,PLAIN-2650,minmax_sum,0.5033242827953464,0.3793103448275862,1.0
nfcorpus,PLAIN-2660,minmax_sum,0.07336392209936005,0.2222222222222222,0.14285714285714285
nfcorpus,PLAIN-2670,minmax_sum,0.3406992958233561,0.11428571428571428,1.0
nfcorpus,PLAIN-2680,minmax_sum,0.351526956320011,0.2857142857142857,0.5
nfcorpus,PLAIN-2690,minmax_sum,0.04522848179705543,0.11627906976744186,0.125
nfcorpus,PLAIN-2700,minmax_sum,0.25078354321509905,0.3,0.5
nfcorpus,PLAIN-2710,minmax_sum,0.6123081261630569,0.2857142857142857,1.0
nfcorpus,PLAIN-2720,minmax_sum,0.11673923909813791,0.19444444444444445,0.25
nfcorpus,PLAIN-2730,minmax_sum,0.27827337664658386,0.3448275862068966,0.2
nfcorpus,PLAIN-2740,minmax_sum,0.44871691940341424,0.18,0.5
nfcorpus,PLAIN-2750,minmax_sum,0.47546226938246133,0.22033898305084745,1.0
nfcorpus,PLAIN-2760,minmax_sum,0.0,0.0,0.008130081300813009
nfcorpus,PLAIN-2770,minmax_sum,0.2497584111047196,0.34146341463414637,0.5
nfcorpus,PLAIN-2780,minmax_sum,0.32622064218245284,0.4090909090909091,1.0
nfcorpus,PLAIN-2790,minmax_sum,0.46724106845884805,0.13559322033898305,1.0
nfcorpus,PLAIN-2800,minmax_sum,0.0,0.125,0.09090909090909091
nfcorpus,PLAIN-2810,minmax_sum,0.0,0.5,0.07142857142857142
nfcorpus,PLAIN-2820,minmax_sum,0.0,0.125,0.0196078431372549
nfcorpus,PLAIN-2830,minmax_sum,0.3631143808977028,0.3333333333333333,0.3333333333333333
nfcorpus,PLAIN-2840,minmax_sum,0.0,0.0,0.00390625
nfcorpus,PLAIN-2850,minmax_sum,0.0,0.3333333333333333,0.02702702702702703
nfcorpus,PLAIN-2860,minmax_sum,1.0,1.0,1.0
nfcorpus,PLAIN-2870,minmax_sum,0.0,0.2,0.05555555555555555
nfcorpus,PLAIN-2880,minmax_sum,0.0,0.0,0.004201680672268907
nfcorpus,PLAIN-2890,minmax_sum,0.1380120421213717,0.06896551724137931,0.1111111111111111
nfcorpus,PLAIN-2900,minmax_sum,0.0,0.08333333333333333,0.07692307692307693
nfcorpus,PLAIN-2910,minmax_sum,0.24249682153453903,0.06666666666666667,0.5
nfcorpus,PLAIN-2920,minmax_sum,0.10633668103022985,0.14285714285714285,0.2
nfcorpus,PLAIN-2930,minmax_sum,0.2892598909735474,0.42857142857142855,0.5
nfcorpus,PLAIN-2940,minmax_sum,0.0,0.09090909090909091,0.013513513513513514
nfcorpus,PLAIN-2950,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-2960,minmax_sum,0.35583989829307827,0.5,0.25
nfcorpus,PLAIN-2970,minmax_sum,0.0,0.1111111111111111,0.022727272727272728
nfcorpus,PLAIN-2981,minmax_sum,0.5912262409677851,0.2857142857142857,1.0
nfcorpus,PLAIN-2991,minmax_sum,0.3065735963827292,0.5,0.3333333333333333
nfcorpus,PLAIN-3001,minmax_sum,0.20438239758848614,0.5,0.14285714285714285
nfcorpus,PLAIN-3014,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-3026,minmax_sum,0.4306765580733931,1.0,0.25
nfcorpus,PLAIN-3037,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-3053,minmax_sum,0.7653606369886218,0.6666666666666666,1.0
nfcorpus,PLAIN-3063,minmax_sum,0.0,0.0,0.0045871559633027525
nfcorpus,PLAIN-3074,minmax_sum,1.0,1.0,1.0
nfcorpus,PLAIN-3085,minmax_sum,0.5012658353418872,1.0,0.25
nfcorpus,PLAIN-3097,minmax_sum,0.325027967813913,0.5,0.5
nfcorpus,PLAIN-3116,minmax_sum,0.0,1.0,0.010526315789473684
nfcorpus,PLAIN-3131,minmax_sum,0.13216105048695953,0.16666666666666666,0.14285714285714285
nfcorpus,PLAIN-3141,minmax_sum,0.0,0.17647058823529413,0.058823529411764705
nfcorpus,PLAIN-3151,minmax_sum,0.08306080566274288,0.5555555555555556,0.1
nfcorpus,PLAIN-3161,minmax_sum,0.41803845817561114,0.37209302325581395,0.5
nfcorpus,PLAIN-3171,minmax_sum,0.19063395952723092,0.20588235294117646,0.5
nfcorpus,PLAIN-3181,minmax_sum,0.0,0.1111111111111111,0.07692307692307693
nfcorpus,PLAIN-3191,minmax_sum,0.4300543345163763,0.5,1.0
nfcorpus,PLAIN-3201,minmax_sum,0.29660125079667127,0.125,0.25
nfcorpus,PLAIN-3211,minmax_sum,0.0,0.0,0.0020491803278688526
nfcorpus,PLAIN-3221,minmax_sum,0.0,0.16666666666666666,0.05555555555555555
nfcorpus,PLAIN-3231,minmax_sum,0.0,0.25,0.015151515151515152
nfcorpus,PLAIN-3241,minmax_sum,0.0,0.0,0.0
nfcorpus,PLAIN-3251,minmax_sum,0.09641996365784913,0.09523809523809523,0.5
nfcorpus,PLAIN-3261,minmax_sum,0.10747866137789958,0.15384615384615385,0.125
nfcorpus,PLAIN-3271,minmax_sum,0.0,0.08163265306122448,0.047619047619047616
nfcorpus,PLAIN-3281,minmax_sum,0.24249682153453903,0.11538461538461539,0.5
nfcorpus,PLAIN-3292,minmax_sum,0.4116537130577811,0.7142857142857143,0.5
nfcorpus,PLAIN-3302,minmax_sum,0.24924199037643666,0.3783783783783784,1.0
nfcorpus,PLAIN-3312,minmax_sum,0.13345036266380034,0.5384615384615384,0.5
nfcorpus,PLAIN-3322,minmax_sum,0.08514311764162098,0.0759493670886076,0.2
nfcorpus,PLAIN-3332,minmax_sum,0.31613093951531274,0.6428571428571429,1.0
nfcorpus,PLAIN-3342,minmax_sum,0.5307212739772436,1.0,0.5
nfcorpus,PLAIN-3352,minmax_sum,0.0,0.20512820512820512,0.043478260869565216
nfcorpus,PLAIN-3362,minmax_sum,0.5627871287648014,0.2727272727272727,1.0
nfcorpus,PLAIN-3372,minmax_sum,0.0,0.0,0.004149377593360996
nfcorpus,PLAIN-3382,minmax_sum,0.21078587146301483,0.2857142857142857,1.0
nfcorpus,PLAIN-3392,minmax_sum,0.0,0.08695652173913043,0.05
nfcorpus,PLAIN-3402,minmax_sum,0.0,0.07142857142857142,0.016129032258064516
nfcorpus,PLAIN-3412,minmax_sum,0.2141681435731105,0.16326530612244897,1.0
nfcorpus,PLAIN-3422,minmax_sum,0.025337550415951638,0.6129032258064516,0.125
nfcorpus,PLAIN-3432,minmax_sum,0.31204907722178066,0.21428571428571427,0.5
nfcorpus,PLAIN-3442,minmax_sum,0.0,0.06896551724137931,0.047619047619047616
nfcorpus,PLAIN-3452,minmax_sum,0.5492189247218293,0.4117647058823529,1.0
nfcorpus,PLAIN-3462,minmax_sum,0.5365535816822092,0.4375,1.0
nfcorpus,PLAIN-3472,minmax_sum,0.0,0.058823529411764705,0.02564102564102564
nfcorpus,PLAIN-2,rrf_k10,0.4744250384332332,0.625,1.0
nfcorpus,PLAIN-12,rrf_k10,0.0,0.1,0.05
nfcorpus,PLAIN-23,rrf_k10,0.06968312249684212,0.13333333333333333,0.14285714285714285
nfcorpus,PLAIN-33,rrf_k10,0.09898677548810123,0.09375,0.25
nfcorpus,PLAIN-44,rrf_k10,0.0,0.08620689655172414,0.037037037037037035
nfcorpus,PLAIN-56,rrf_k10,0.457364906602137,0.12,0.5
nfcorpus,PLAIN-68,rrf_k10,0.5548860438136117,0.16363636363636364,1.0
nfcorpus,PLAIN-78,rrf_k10,0.026991205241818556,0.06451612903225806,0.1111111111111111
nfcorpus,PLAIN-91,rrf_k10,0.0771645948044357,0.15625,0.16666666666666666
nfcorpus,PLAIN-102,rrf_k10,0.24249682153453903,0.041666666666666664,0.5
nfcorpus,PLAIN-112,rrf_k10,0.4655121707617587,0.08928571428571429,1.0
nfcorpus,PLAIN-123,rrf_k10,0.0,0.11764705882352941,0.07692307692307693
nfcorpus,PLAIN-133,rrf_k10,0.0,0.05555555555555555,0.018518518518518517
nfcorpus,PLAIN-143,rrf_k10,0.3843483686763149,0.0784313725490196,1.0
nfcorpus,PLAIN-153,rrf_k10,0.21973714337203692,0.2553191489361702,0.3333333333333333
nfcorpus,PLAIN-165,rrf_k10,0.16247683196219595,0.25,0.25
nfcorpus,PLAIN-175,rrf_k10,0.21830099230060646,0.16216216216216217,0.5
nfcorpus,PLAIN-186,rrf_k10,0.13886244387355454,0.08333333333333333,0.5
nfcorpus,PLAIN-196,rrf_k10,0.7059054020403313,0.11594202898550725,1.0
nfcorpus,PLAIN-207,rrf_k10,0.5103515512676448,0.2727272727272727,1.0
nfcorpus,PLAIN-217,rrf_k10,0.0,0.08333333333333333,0.03125
nfcorpus,PLAIN-227,rrf_k10,0.11004588314904008,0.025,0.3333333333333333
nfcorpus,PLAIN-238,rrf_k10,0.0,0.037037037037037035,0.02564102564102564
nfcorpus,PLAIN-248,rrf_k10,0.07336392209936005,0.16129032258064516,0.14285714285714285
nfcorpus,PLAIN-259,rrf_k10,0.22400556151517553,0.21428571428571427,0.5
nfcorpus,PLAIN-270,rrf_k10,0.22009176629808017,0.21153846153846154,1.0
nfcorpus,PLAIN-280,rrf_k10,0.3785988060390612,0.4,1.0
nfcorpus,PLAIN-291,rrf_k10,0.13698471029831175,0.23076923076923078,0.14285714285714285
nfcorpus,PLAIN-307,rrf_k10,0.6508205185601091,1.0,1.0
nfcorpus,PLAIN-320,rrf_k10,0.0,0.14285714285714285,0.03225806451612903
nfcorpus,PLAIN-332,rrf_k10,0.1934264036172708,0.5,0.125
nfcorpus,PLAIN-344,rrf_k10,0.0590485318292241,0.08196721311475409,0.125
nfcorpus,PLAIN-358,rrf_k10,0.0,0.0,0.0008210180623973727
nfcorpus,PLAIN-371,rrf_k10,0.0,1.0,0.08333333333333333
nfcorpus,PLAIN-383,rrf_k10,0.16958010263680806,0.2,0.3333333333333333
nfcorpus,PLAIN-395,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-407,rrf_k10,0.7262287617954056,0.6666666666666666,1.0
nfcorpus,PLAIN-418,rrf_k10,0.5562983930884396,0.6666666666666666,1.0
nfcorpus,PLAIN-430,rrf_k10,0.5927875126253626,0.625,1.0
nfcorpus,PLAIN-441,rrf_k10,0.944475102403713,1.0,1.0
nfcorpus,PLAIN-457,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-468,rrf_k10,0.2936459554147438,0.7,0.25
nfcorpus,PLAIN-478,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-488,rrf_k10,0.9216017310213247,0.7333333333333333,1.0
nfcorpus,PLAIN-499,rrf_k10,0.41528076708874123,0.14705882352941177,1.0
nfcorpus,PLAIN-510,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-520,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-531,rrf_k10,0.4920062203073637,0.07142857142857142,1.0
nfcorpus,PLAIN-541,rrf_k10,0.5493640533376876,0.5,1.0
nfcorpus,PLAIN-551,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-561,rrf_k10,0.3589542101716347,0.08,1.0
nfcorpus,PLAIN-571,rrf_k10,0.2558209594125084,0.2857142857142857,0.3333333333333333
nfcorpus,PLAIN-583,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-593,rrf_k10,0.46927872602275644,0.3333333333333333,1.0
nfcorpus,PLAIN-603,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-613,rrf_k10,0.06362078819895171,0.2,0.1
nfcorpus,PLAIN-623,rrf_k10,0.2489083270225946,0.07317073170731707,0.5
nfcorpus,PLAIN-634,rrf_k10,0.13886244387355454,0.047619047619047616,0.5
nfcorpus,PLAIN-645,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-660,rrf_k10,1.0,0.06315789473684211,1.0
nfcorpus,PLAIN-671,rrf_k10,1.0,1.0,1.0
nfcorpus,PLAIN-681,rrf_k10,1.0,1.0,1.0
nfcorpus,PLAIN-691,rrf_k10,0.0,0.047619047619047616,0.016666666666666666
nfcorpus,PLAIN-701,rrf_k10,0.37941405415148566,0.5,1.0
nfcorpus,PLAIN-711,rrf_k10,0.22009176629808017,0.05263157894736842,1.0
nfcorpus,PLAIN-721,rrf_k10,1.0,0.72,1.0
nfcorpus,PLAIN-731,rrf_k10,0.793584067764911,0.4444444444444444,1.0
nfcorpus,PLAIN-741,rrf_k10,0.84860265890399,0.42105263157894735,1.0
nfcorpus,PLAIN-751,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-761,rrf_k10,0.15130120674940672,0.3333333333333333,0.3333333333333333
nfcorpus,PLAIN-771,rrf_k10,1.0,1.0,1.0
nfcorpus,PLAIN-782,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-792,rrf_k10,0.644824486427155,0.5,1.0
nfcorpus,PLAIN-806,rrf_k10,0.7753366239771086,0.25,1.0
nfcorpus,PLAIN-817,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-827,rrf_k10,0.43808927588501717,0.07377049180327869,0.5
nfcorpus,PLAIN-838,rrf_k10,0.8550956239938448,0.7777777777777778,1.0
nfcorpus,PLAIN-850,rrf_k10,0.6489315753318465,0.08771929824561403,1.0
nfcorpus,PLAIN-872,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-882,rrf_k10,0.3589542101716347,0.13333333333333333,1.0
nfcorpus,PLAIN-892,rrf_k10,0.727329844310522,0.06521739130434782,1.0
nfcorpus,PLAIN-902,rrf_k10,0.6366824387328317,0.5,1.0
nfcorpus,PLAIN-913,rrf_k10,0.933745776545611,0.2647058823529412,1.0
nfcorpus,PLAIN-924,rrf_k10,0.22009176629808017,0.03125,1.0
nfcorpus,PLAIN-934,rrf_k10,0.7975167679274937,0.3564356435643564,1.0
nfcorpus,PLAIN-946,rrf_k10,0.31488013066763093,0.06451612903225806,1.0
nfcorpus,PLAIN-956,rrf_k10,0.3063365306564336,0.1553398058252427,0.2
nfcorpus,PLAIN-966,rrf_k10,0.14126697285982898,0.3333333333333333,0.1111111111111111
nfcorpus,PLAIN-977,rrf_k10,0.14126697285982898,0.3333333333333333,0.1111111111111111
nfcorpus,PLAIN-987,rrf_k10,0.23463936301137822,0.3333333333333333,0.3333333333333333
nfcorpus,PLAIN-997,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-1008,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-1018,rrf_k10,0.4922818839877925,0.13333333333333333,0.3333333333333333
nfcorpus,PLAIN-1028,rrf_k10,0.0,0.0,0.004329004329004329
nfcorpus,PLAIN-1039,rrf_k10,1.0,1.0,1.0
nfcorpus,PLAIN-1050,rrf_k10,0.06362078819895171,0.010638297872340425,0.1
nfcorpus,PLAIN-1066,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-1088,rrf_k10,0.5531464700081437,0.4,1.0
nfcorpus,PLAIN-1098,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-1109,rrf_k10,0.6046855387118412,0.12244897959183673,1.0
nfcorpus,PLAIN-1119,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-1130,rrf_k10,1.0,1.0,1.0
nfcorpus,PLAIN-1141,rrf_k10,0.22009176629808017,0.1875,1.0
nfcorpus,PLAIN-1151,rrf_k10,0.1681522864689108,0.06535947712418301,0.25
nfcorpus,PLAIN-1161,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-1172,rrf_k10,0.22009176629808017,0.05263157894736842,1.0
nfcorpus,PLAIN-1183,rrf_k10,0.28952298823485745,0.08,1.0
nfcorpus,PLAIN-1193,rrf_k10,0.06362078819895171,0.4444444444444444,0.1
nfcorpus,PLAIN-1203,rrf_k10,0.3589542101716347,0.16666666666666666,1.0
nfcorpus,PLAIN-1214,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-1225,rrf_k10,0.5363559634917963,0.37037037037037035,0.5
nfcorpus,PLAIN-1236,rrf_k10,0.3391602052736161,0.2,1.0
nfcorpus,PLAIN-1249,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-1262,rrf_k10,0.388244052766991,0.4,1.0
nfcorpus,PLAIN-1275,rrf_k10,0.4537425745411855,0.10909090909090909,1.0
nfcorpus,PLAIN-1288,rrf_k10,0.7381919257729245,0.05102040816326531,1.0
nfcorpus,PLAIN-1299,rrf_k10,0.30523488393970116,0.04918032786885246,1.0
nfcorpus,PLAIN-1309,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-1320,rrf_k10,0.4539036202482202,0.5,1.0
nfcorpus,PLAIN-1331,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-1342,rrf_k10,0.31204907722178066,0.3125,0.5
nfcorpus,PLAIN-1353,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-1363,rrf_k10,0.22009176629808017,0.09090909090909091,1.0
nfcorpus,PLAIN-1374,rrf_k10,0.22793826167775827,0.11538461538461539,0.2
nfcorpus,PLAIN-1387,rrf_k10,0.6569815082938864,0.6666666666666666,1.0
nfcorpus,PLAIN-1398,rrf_k10,0.933745776545611,0.27184466019417475,1.0
nfcorpus,PLAIN-1409,rrf_k10,0.06362078819895171,0.023715415019762844,0.1
nfcorpus,PLAIN-1419,rrf_k10,0.31488013066763093,0.03076923076923077,1.0
nfcorpus,PLAIN-1429,rrf_k10,0.0,0.5,0.011764705882352941
nfcorpus,PLAIN-1441,rrf_k10,0.4288398090337664,0.12903225806451613,0.5
nfcorpus,PLAIN-1453,rrf_k10,0.22400556151517553,0.10612244897959183,0.5
nfcorpus,PLAIN-1463,rrf_k10,0.43231813227099475,0.375,1.0
nfcorpus,PLAIN-1473,rrf_k10,1.0,1.0,1.0
nfcorpus,PLAIN-1485,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-1496,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-1506,rrf_k10,0.2984900352767555,0.13333333333333333,1.0
nfcorpus,PLAIN-1516,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-1527,rrf_k10,0.8643145546088337,0.15841584158415842,1.0
nfcorpus,PLAIN-1537,rrf_k10,0.0,0.2,0.09090909090909091
nfcorpus,PLAIN-1547,rrf_k10,0.0,0.0,0.0012903225806451613
nfcorpus,PLAIN-1557,rrf_k10,0.2781981696179509,0.15384615384615385,0.3333333333333333
nfcorpus,PLAIN-1568,rrf_k10,1.0,1.0,1.0
nfcorpus,PLAIN-1579,rrf_k10,0.3391602052736161,0.2,1.0
nfcorpus,PLAIN-1590,rrf_k10,0.13886244387355454,0.2222222222222222,0.5
nfcorpus,PLAIN-1601,rrf_k10,0.5806020001118019,0.22972972972972974,0.5
nfcorpus,PLAIN-1611,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-1621,rrf_k10,0.0,0.0,0.0
nfcorpus,PLAIN-1635,rrf_k10,0.5017100640839688,0.14617169373549885,0.5
nfcorpus,PLAIN-1645,rrf_k10,0.30260241349881345,0.16666666666666666,1.0
nfcorpus,PLAIN-1656,rrf_k10,0.09478836436955078,0.03571428571428571,0.25
nfcorpus,PLAIN-1667,rrf_k10,0.7655934900767002,0.22641509433962265,1.0
