load_per_second,fault_shape,policy,repeat,requests,success_rate,attempt_amplification,p95_latency_seconds,peak_attempts_per_second,overload_failures,fault_failures,retries_denied,bad_tick_fraction
60,correlated,budgeted_full_jitter,4,18085,0.9830799004700027,1.0185236383743435,0.0,93,278,363,298,0.024
60,correlated,no_retry,5,18084,0.9395045343950453,1.0,0.0,88,257,837,0,0.060333333333333336
60,correlated,immediate_three,5,18084,0.969088697190887,1.1036828135368282,0.0,210,1183,1251,0,0.060333333333333336
60,correlated,exponential_no_jitter,5,18084,0.9818071223180712,1.1067241760672417,0.5,201,1076,1183,0,0.060333333333333336
60,correlated,exponential_full_jitter,5,18084,0.9747290422472904,1.1072771510727715,0.0,195,1156,1241,0,0.060333333333333336
60,correlated,budgeted_full_jitter,5,18084,0.958029197080292,1.030690112806901,0.0,95,336,978,729,0.060333333333333336
60,correlated,no_retry,6,17705,0.9698955097430104,1.0,0.0,88,243,290,0,0.023
60,correlated,immediate_three,6,17705,0.9883648686811635,1.0484044055351596,0.0,203,588,475,0,0.023
60,correlated,exponential_no_jitter,6,17705,0.9975713075402429,1.0468229313753177,0.0,163,468,404,0,0.023
60,correlated,exponential_full_jitter,6,17705,0.9935611409206438,1.044959051115504,0.0,170,478,432,0,0.023
60,correlated,budgeted_full_jitter,6,17705,0.9854278452414572,1.022931375317707,0.0,94,298,366,243,0.023
60,correlated,no_retry,7,18199,0.9409308203747458,1.0,0.0,90,205,870,0,0.06333333333333334
60,correlated,immediate_three,7,18199,0.9617561404472773,1.112149019176878,0.0,208,1324,1413,0,0.06333333333333334
60,correlated,exponential_no_jitter,7,18199,0.9741744051870982,1.1081378097697676,0.0,183,1141,1297,0,0.06333333333333334
60,correlated,exponential_full_jitter,7,18199,0.9680202208912577,1.1069839002142974,0.0,190,1165,1364,0,0.06333333333333334
60,correlated,budgeted_full_jitter,7,18199,0.956810813780977,1.0246716852574318,0.0,99,259,976,761,0.06333333333333334
60,correlated,no_retry,8,18044,0.9281755708268676,1.0,0.0,85,236,1060,0,0.07733333333333334
60,correlated,immediate_three,8,18044,0.9589337175792507,1.1321769009088893,0.0,213,1458,1668,0,0.07733333333333334
60,correlated,exponential_no_jitter,8,18044,0.9714032365329195,1.129627577033917,0.5,183,1320,1535,0,0.07733333333333334
60,correlated,exponential_full_jitter,8,18044,0.9648082465085347,1.1291842163600088,0.0,207,1318,1648,0,0.07733333333333334
60,correlated,budgeted_full_jitter,8,18044,0.9471846597206828,1.0309244070050987,0.0,93,304,1207,913,0.07733333333333334
60,correlated,no_retry,9,17960,0.960913140311804,1.0,0.0,93,228,474,0,0.037333333333333336
60,correlated,immediate_three,9,17960,0.9801781737193764,1.0697104677060134,0.0,200,823,785,0,0.037333333333333336
60,correlated,exponential_no_jitter,9,17960,0.9899220489977728,1.0666481069042317,0.0,176,698,680,0,0.037333333333333336
60,correlated,exponential_full_jitter,9,17960,0.9870824053452116,1.0683741648106904,0.0,177,721,739,0,0.037333333333333336
60,correlated,budgeted_full_jitter,9,17960,0.9765590200445434,1.0247772828507795,0.0,99,279,587,403,0.037333333333333336
60,correlated,no_retry,10,18110,0.9430701270016565,1.0,0.0,85,222,809,0,0.06166666666666667
60,correlated,immediate_three,10,18110,0.9701822197680839,1.0998343456653783,0.0,184,1077,1271,0,0.06166666666666667
60,correlated,exponential_no_jitter,10,18110,0.9856985091109884,1.102540033130867,0.5,150,931,1185,0,0.06166666666666667
60,correlated,exponential_full_jitter,10,18110,0.9778023191606847,1.1033130866924352,0.0,172,998,1275,0,0.06166666666666667
60,correlated,budgeted_full_jitter,10,18110,0.9593594699061292,1.0298729983434567,0.0,97,294,983,703,0.06166666666666667
60,correlated,no_retry,11,18121,0.9682688593344738,1.0,0.0,86,194,381,0,0.027
60,correlated,immediate_three,11,18121,0.9833894376690028,1.055626069201479,0.0,187,698,611,0,0.027
60,correlated,exponential_no_jitter,11,18121,0.9927156337950445,1.056122730533635,0.0,178,621,528,0,0.027
60,correlated,exponential_full_jitter,11,18121,0.9889078969151813,1.054356823574858,0.0,188,614,572,0,0.027
60,correlated,budgeted_full_jitter,11,18121,0.9801887313062193,1.0188179460294686,0.0,95,241,459,350,0.027
60,correlated,no_retry,12,18207,0.9716592519360685,1.0,0.0,85,233,283,0,0.021
60,correlated,immediate_three,12,18207,0.9884110506947877,1.0489372219476025,0.0,176,645,457,0,0.021
60,correlated,exponential_no_jitter,12,18207,0.9962102488054045,1.0459164057779975,0.0,152,516,389,0,0.021
60,correlated,exponential_full_jitter,12,18207,0.9925852694018784,1.047069808315483,0.0,167,548,444,0,0.021
60,correlated,budgeted_full_jitter,12,18207,0.9851705388037568,1.0204866260229581,0.0,97,288,355,258,0.021
60,correlated,no_retry,13,17838,0.96552304069963,1.0,0.0,87,255,360,0,0.026333333333333334
60,correlated,immediate_three,13,17838,0.9850319542549614,1.0584146204731473,0.0,207,754,555,0,0.026333333333333334
60,correlated,exponential_no_jitter,13,17838,0.9938894494898531,1.0552752550734388,0.0,176,624,471,0,0.026333333333333334
60,correlated,exponential_full_jitter,13,17838,0.9889001009081736,1.0611055051014688,0.0,197,732,556,0,0.026333333333333334
60,correlated,budgeted_full_jitter,13,17838,0.9809395672160556,1.0226482789550397,0.0,101,310,434,321,0.026333333333333334
60,correlated,no_retry,14,18289,0.9624911148777954,1.0,0.0,90,248,438,0,0.034
60,correlated,immediate_three,14,18289,0.982393788616108,1.0654491771009897,0.0,193,801,718,0,0.034
60,correlated,exponential_no_jitter,14,18289,0.9925091585105801,1.0615670621685165,0.0,170,626,637,0,0.034
60,correlated,exponential_full_jitter,14,18289,0.9874241347257915,1.0645196566242003,0.0,171,702,708,0,0.034
60,correlated,budgeted_full_jitter,14,18289,0.9791131281097928,1.024714309147575,0.0,95,307,527,364,0.034
60,correlated,no_retry,15,17938,0.9734641543092876,1.0,0.0,84,225,251,0,0.018666666666666668
60,correlated,immediate_three,15,17938,0.9889619801538633,1.0453785260341175,0.0,203,598,414,0,0.018666666666666668
60,correlated,exponential_no_jitter,15,17938,0.9939792619021073,1.043817593934664,0.0,179,509,385,0,0.018666666666666668
60,correlated,exponential_full_jitter,15,17938,0.9914148734530048,1.0457130114840005,0.0,189,571,403,0,0.018666666666666668
60,correlated,budgeted_full_jitter,15,17938,0.9861746014048389,1.0186754376184637,0.0,91,265,318,235,0.018666666666666668
60,correlated,no_retry,16,17722,0.9194221871120641,1.0,0.0,89,167,1261,0,0.094
60,correlated,immediate_three,16,17722,0.9483692585486966,1.1539329646766732,0.0,220,1629,2014,0,0.094
60,correlated,exponential_no_jitter,16,17722,0.963378851145469,1.1500394989278862,0.5,192,1403,1905,0,0.094
60,correlated,exponential_full_jitter,16,17722,0.9548019410901704,1.152183726441711,0.0,203,1526,1972,0,0.094
60,correlated,budgeted_full_jitter,16,17722,0.9353910393860738,1.0301320392732198,0.0,103,255,1424,1102,0.094
60,correlated,no_retry,17,18021,0.9649852949336885,1.0,0.0,90,218,413,0,0.029333333333333333
60,correlated,immediate_three,17,18021,0.983241773486488,1.0597081183064203,0.0,204,744,634,0,0.029333333333333333
60,correlated,exponential_no_jitter,17,18021,0.9887908551134788,1.0589312468786416,0.0,172,671,593,0,0.029333333333333333
60,correlated,exponential_full_jitter,17,18021,0.9848510071583153,1.0597636091226903,0.0,217,707,643,0,0.029333333333333333
60,correlated,budgeted_full_jitter,17,18021,0.9784140724710061,1.0195882581432774,0.0,93,267,475,375,0.029333333333333333
60,correlated,no_retry,18,18174,0.9692967976229779,1.0,0.0,85,254,304,0,0.023
60,correlated,immediate_three,18,18174,0.9901507648288764,1.049246175855618,0.0,166,580,494,0,0.023
60,correlated,exponential_no_jitter,18,18174,0.9980741718939143,1.047925608011445,0.0,135,504,402,0,0.023
60,correlated,exponential_full_jitter,18,18174,0.9944426103224386,1.045284472323099,0.0,147,463,461,0,0.023
60,correlated,budgeted_full_jitter,18,18174,0.9869043688786178,1.0243754814570265,0.0,93,302,379,225,0.023
60,correlated,no_retry,19,18197,0.9620267076990713,1.0,0.0,88,248,443,0,0.03333333333333333
60,correlated,immediate_three,19,18197,0.9845029400450623,1.065505303071935,0.0,170,759,715,0,0.03333333333333333
60,correlated,exponential_no_jitter,19,18197,0.9956036709347694,1.058910809474089,0.0,157,581,571,0,0.03333333333333333
60,correlated,exponential_full_jitter,19,18197,0.9912622959828543,1.0602297081936582,0.0,161,599,656,0,0.03333333333333333
60,correlated,budgeted_full_jitter,19,18197,0.979557069846678,1.0278617354508985,0.0,96,325,554,350,0.03333333333333333
60,correlated,no_retry,20,17991,0.9617030737591018,1.0,0.0,85,245,444,0,0.034
60,correlated,immediate_three,20,17991,0.9816574954143739,1.0677561002723583,0.0,227,818,731,0,0.034
60,correlated,exponential_no_jitter,20,17991,0.9906619976654994,1.0662553498971707,0.0,186,736,624,0,0.034
60,correlated,exponential_full_jitter,20,17991,0.9866599966649992,1.0658106831193375,0.0,207,753,671,0,0.034
60,correlated,budgeted_full_jitter,20,17991,0.9773219943304986,1.0250125062531266,0.0,93,301,557,384,0.034
60,correlated,no_retry,21,18067,0.9253334809320861,1.0,0.0,82,232,1117,0,0.084
60,correlated,immediate_three,21,18067,0.9518459069020867,1.1430231914540323,0.0,212,1607,1847,0,0.084
60,correlated,exponential_no_jitter,21,18067,0.9597055404881829,1.1397022195162452,0.0,196,1479,1773,0,0.084
60,correlated,exponential_full_jitter,21,18067,0.9553329274367631,1.13931477279017,0.0,196,1494,1830,0,0.084
60,correlated,budgeted_full_jitter,21,18067,0.9409973985719821,1.0263463773731112,0.0,90,270,1272,1039,0.084
60,correlated,no_retry,22,17996,0.9660480106690376,1.0,0.0,89,220,391,0,0.029
60,correlated,immediate_three,22,17996,0.9841631473660813,1.0592353856412535,0.0,189,740,611,0,0.029
60,correlated,exponential_no_jitter,22,17996,0.9906090242276061,1.0612358301844855,0.0,192,691,580,0,0.029
60,correlated,exponential_full_jitter,22,17996,0.9855523449655479,1.0604023116248056,0.0,200,705,642,0,0.029
60,correlated,budgeted_full_jitter,22,17996,0.9787730606801511,1.0200044454323183,0.0,94,263,479,366,0.029
60,correlated,no_retry,23,18214,0.9633798177226309,1.0,0.0,86,233,434,0,0.03133333333333333
60,correlated,immediate_three,23,18214,0.9813879433402877,1.06456571867794,0.0,190,830,685,0,0.03133333333333333
60,correlated,exponential_no_jitter,23,18214,0.9912704513011968,1.060118590095531,0.0,170,661,593,0,0.03133333333333333
60,correlated,exponential_full_jitter,23,18214,0.9854507521686615,1.0628088283737784,0.0,198,739,670,0,0.03133333333333333
60,correlated,budgeted_full_jitter,23,18214,0.9778741627319644,1.0220709344460306,0.0,96,284,521,394,0.03133333333333333
60,correlated,no_retry,24,17967,0.9627650692937051,1.0,0.0,82,202,467,0,0.035333333333333335
60,correlated,immediate_three,24,17967,0.9817443090109645,1.0659542494573384,0.0,188,733,780,0,0.035333333333333335
60,correlated,exponential_no_jitter,24,17967,0.9905938665330885,1.0630600545444426,0.0,161,621,681,0,0.035333333333333335
60,correlated,exponential_full_jitter,24,17967,0.9854733678410419,1.0631713697334002,0.0,179,655,741,0,0.035333333333333335
60,correlated,budgeted_full_jitter,24,17967,0.9752323704569489,1.0205376523626648,0.0,101,236,578,425,0.035333333333333335
60,correlated,no_retry,25,17776,0.9756975697569757,1.0,0.0,89,212,220,0,0.015
60,correlated,immediate_three,25,17776,0.9887488748874887,1.0440481548154816,0.0,233,641,342,0,0.015
60,correlated,exponential_no_jitter,25,17776,0.9951057605760576,1.041347884788479,0.0,182,518,304,0,0.015
60,correlated,exponential_full_jitter,25,17776,0.9921242124212422,1.0394914491449145,0.0,199,534,308,0,0.015
60,correlated,budgeted_full_jitter,25,17776,0.9877362736273627,1.0162578757875789,0.0,105,249,258,206,0.015
60,correlated,no_retry,26,18189,0.9470559129143988,1.0,0.0,89,265,698,0,0.052333333333333336
60,correlated,immediate_three,26,18189,0.9709164879872451,1.0989609104403761,0.0,196,1211,1118,0,0.052333333333333336
60,correlated,exponential_no_jitter,26,18189,0.9802078179119248,1.095222387157073,0.0,180,1056,1036,0,0.052333333333333336
60,correlated,exponential_full_jitter,26,18189,0.9754247072406399,1.0970366705151464,0.0,194,1112,1100,0,0.052333333333333336
60,correlated,budgeted_full_jitter,26,18189,0.9649788333608225,1.0275441200725712,0.0,94,326,812,619,0.052333333333333336
60,correlated,no_retry,27,17910,0.9371300949190396,1.0,0.0,84,218,908,0,0.07166666666666667
60,correlated,immediate_three,27,17910,0.9640982691233948,1.1182021217197096,0.0,187,1245,1515,0,0.07166666666666667
60,correlated,exponential_no_jitter,27,17910,0.9769960915689558,1.1168620882188722,0.5,177,1077,1428,0,0.07166666666666667
60,correlated,exponential_full_jitter,27,17910,0.9699050809603573,1.1161920714684535,0.0,187,1116,1504,0,0.07166666666666667
60,correlated,budgeted_full_jitter,27,17910,0.9518146286990508,1.0312674483528754,0.0,99,305,1118,832,0.07166666666666667
60,correlated,no_retry,28,18219,0.955650694330095,1.0,0.0,95,226,582,0,0.04466666666666667
60,correlated,immediate_three,28,18219,0.9754651737197432,1.0842527032219111,0.0,208,1010,972,0,0.04466666666666667
60,correlated,exponential_no_jitter,28,18219,0.9853998572918382,1.0827158460947364,0.0,172,878,895,0,0.04466666666666667
60,correlated,exponential_full_jitter,28,18219,0.981338163455733,1.0809045501948515,0.0,181,877,937,0,0.04466666666666667
60,correlated,budgeted_full_jitter,28,18219,0.9683846533838301,1.0244799385257148,0.0,104,291,731,554,0.04466666666666667
60,correlated,no_retry,29,17924,0.9569292568623076,1.0,0.0,82,210,562,0,0.042
60,correlated,immediate_three,29,17924,0.9765677304173176,1.0796139254630663,0.0,204,940,907,0,0.042
60,correlated,exponential_no_jitter,29,17924,0.9888417763891988,1.076266458379826,0.0,168,770,797,0,0.042
60,correlated,exponential_full_jitter,29,17924,0.9817005132782861,1.077605445213122,0.0,195,813,906,0,0.042
60,correlated,budgeted_full_jitter,29,17924,0.970877036375809,1.0232091051104664,0.0,98,267,671,501,0.042
60,correlated,no_retry,30,17902,0.9496704278851525,1.0,0.0,88,220,681,0,0.053
60,correlated,immediate_three,30,17902,0.971790861356273,1.0929505083230924,0.0,196,1032,1137,0,0.053
60,correlated,exponential_no_jitter,30,17902,0.984247570103899,1.086694224109038,0.0,180,820,1014,0,0.053
60,correlated,exponential_full_jitter,30,17902,0.9764272148363311,1.0915540163110267,0.0,185,937,1124,0,0.053
60,correlated,budgeted_full_jitter,30,17902,0.9642498044911183,1.0239638029270473,0.0,96,259,810,619,0.053
60,correlated,no_retry,31,17697,0.9404983895575522,1.0,0.0,86,209,844,0,0.06533333333333333
60,correlated,immediate_three,31,17697,0.9673390970220941,1.1053285867661184,0.0,233,1052,1390,0,0.06533333333333333
60,correlated,exponential_no_jitter,31,17697,0.9763236706786461,1.1038029044470814,0.0,188,924,1332,0,0.06533333333333333
60,correlated,exponential_full_jitter,31,17697,0.9721421709894332,1.104028931457309,0.0,217,944,1390,0,0.06533333333333333
60,correlated,budgeted_full_jitter,31,17697,0.9579589760976437,1.0270667344747697,0.0,94,268,955,718,0.06533333333333333
60,correlated,no_retry,32,18013,0.9623050019430411,1.0,0.0,85,213,466,0,0.034666666666666665
60,correlated,immediate_three,32,18013,0.9800699494809304,1.0680619552545383,0.0,197,798,787,0,0.034666666666666665
60,correlated,exponential_no_jitter,32,18013,0.9888413923277632,1.062510409148948,0.0,158,623,704,0,0.034666666666666665
60,correlated,exponential_full_jitter,32,18013,0.9854549492033531,1.0621773163826125,0.0,166,650,732,0,0.034666666666666665
60,correlated,budgeted_full_jitter,32,18013,0.9761838672070171,1.0205407205906845,0.0,97,266,533,417,0.034666666666666665
60,correlated,no_retry,33,17759,0.9735908553409539,1.0,0.0,88,190,279,0,0.02033333333333333
60,correlated,immediate_three,33,17759,0.988794414099893,1.0427388929556844,0.0,199,509,449,0,0.02033333333333333
60,correlated,exponential_no_jitter,33,17759,0.9940875049270792,1.0436961540627288,0.0,150,491,390,0,0.02033333333333333
60,correlated,exponential_full_jitter,33,17759,0.9908778647446366,1.0400923475420913,0.0,182,453,421,0,0.02033333333333333
60,correlated,budgeted_full_jitter,33,17759,0.9870488203164592,1.0160482009122136,0.0,99,221,294,222,0.02033333333333333
60,correlated,no_retry,34,18068,0.9310382997564756,1.0,0.0,89,252,994,0,0.075
60,correlated,immediate_three,34,18068,0.9582687624529554,1.132499446535311,0.0,204,1539,1609,0,0.075
60,correlated,exponential_no_jitter,34,18068,0.973544387868054,1.1303962807172903,0.5,174,1331,1503,0,0.075
60,correlated,exponential_full_jitter,34,18068,0.9675669692273633,1.1302855877794997,0.09500000000007276,194,1358,1582,0,0.075
60,correlated,budgeted_full_jitter,34,18068,0.9465906575160504,1.031326101394731,0.0,105,342,1189,936,0.075
60,correlated,no_retry,35,18064,0.937555358724535,1.0,0.0,88,232,896,0,0.065
60,correlated,immediate_three,35,18064,0.962522143489814,1.1175265721877767,0.0,237,1394,1406,0,0.065
60,correlated,exponential_no_jitter,35,18064,0.9743689105403012,1.1194641275465014,0.5,188,1281,1340,0,0.065
60,correlated,exponential_full_jitter,35,18064,0.9680580159433126,1.1138175376439328,0.0,214,1262,1371,0,0.065
60,correlated,budgeted_full_jitter,35,18064,0.9526129317980514,1.0274025686448185,0.0,97,300,1051,826,0.065
60,correlated,no_retry,36,17916,0.9531703505246707,1.0,0.0,91,248,591,0,0.043666666666666666
60,correlated,immediate_three,36,17916,0.9765572672471534,1.0817704844831435,0.0,189,941,944,0,0.043666666666666666
60,correlated,exponential_no_jitter,36,17916,0.9875530252288457,1.0832217012726055,0.0,192,874,840,0,0.043666666666666666
60,correlated,exponential_full_jitter,36,17916,0.9809667336459031,1.0826077249386024,0.0,192,887,934,0,0.043666666666666666
60,correlated,budgeted_full_jitter,36,17916,0.9719803527573119,1.0258428220584952,0.0,99,296,669,486,0.043666666666666666
60,correlated,no_retry,37,18087,0.9375241886437773,1.0,0.0,92,274,856,0,0.06166666666666667
60,correlated,immediate_three,37,18087,0.9646154696743517,1.1122905954552993,0.0,181,1306,1365,0,0.06166666666666667
60,correlated,exponential_no_jitter,37,18087,0.9805937966495273,1.1072593575496212,0.5,170,1077,1214,0,0.06166666666666667
60,correlated,exponential_full_jitter,37,18087,0.9718582407253828,1.112124730469398,0.0,179,1202,1335,0,0.06166666666666667
60,correlated,budgeted_full_jitter,37,18087,0.9557140487643059,1.0297451208049981,0.0,101,355,984,780,0.06166666666666667
