model,pattern,rate,repeat,policy,throughput_rps,drop_rate,p50_ms,p95_ms,p99_ms,slo_attainment,mean_batch_size
batch-efficient,bursty,90,55,b8-2ms,89.92,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,90,55,b8-5ms,89.92,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,90,55,b16-5ms,89.92,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,90,55,b16-10ms,89.92,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,90,56,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
batch-efficient,bursty,90,56,b4-now,89.92,0,20.2837755788114,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,90,56,b4-2ms,89.92,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,90,56,b8-2ms,89.92,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,90,56,b8-5ms,89.92,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,90,56,b16-5ms,89.92,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,90,56,b16-10ms,89.92,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,90,57,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
batch-efficient,bursty,90,57,b4-now,89.92,0,20.283775578809582,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,90,57,b4-2ms,89.92,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,90,57,b8-2ms,89.92,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,90,57,b8-5ms,89.92,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,90,57,b16-5ms,89.92,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,90,57,b16-10ms,89.92,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,90,58,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
batch-efficient,bursty,90,58,b4-now,89.92,0,20.2837755788114,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,90,58,b4-2ms,89.92,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,90,58,b8-2ms,89.92,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,90,58,b8-5ms,89.92,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,90,58,b16-5ms,89.92,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,90,58,b16-10ms,89.92,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,90,59,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
batch-efficient,bursty,90,59,b4-now,89.92,0,20.2837755788114,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,90,59,b4-2ms,89.92,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,90,59,b8-2ms,89.92,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,90,59,b8-5ms,89.92,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,90,59,b16-5ms,89.92,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,90,59,b16-10ms,89.92,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,0,single,139.84,0,54.399999999996,96.40000000002328,96.40000000002328,0.24456521739130435,1
batch-efficient,bursty,140,0,b4-now,139.84,0,20.2837755788114,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,140,0,b4-2ms,139.84,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,0,b8-2ms,139.84,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,0,b8-5ms,139.84,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,0,b16-5ms,139.84,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,0,b16-10ms,139.84,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,1,single,140.16,0,54.399999999996,96.40000000002328,96.40000000002328,0.2432933789954338,1
batch-efficient,bursty,140,1,b4-now,140.16,0,20.283775578809582,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,140,1,b4-2ms,140.16,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,1,b8-2ms,140.16,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,1,b8-5ms,140.16,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,1,b16-5ms,140.16,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,1,b16-10ms,140.16,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,2,single,139.84,0,54.399999999996,96.40000000002328,96.40000000002328,0.24470823798627003,1
batch-efficient,bursty,140,2,b4-now,139.84,0,20.2837755788114,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,140,2,b4-2ms,139.84,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,2,b8-2ms,139.84,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,2,b8-5ms,139.84,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,2,b16-5ms,139.84,0,14.605342529353948,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,2,b16-10ms,139.84,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,3,single,140.16,0,54.399999999996,96.40000000002328,96.40000000002328,0.2444349315068493,1
batch-efficient,bursty,140,3,b4-now,140.16,0,20.2837755788114,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,140,3,b4-2ms,140.16,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,3,b8-2ms,140.16,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,3,b8-5ms,140.16,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,3,b16-5ms,140.16,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,3,b16-10ms,140.16,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,4,single,139.84,0,54.399999999996,96.40000000002328,96.40000000002328,0.24628146453089245,1
batch-efficient,bursty,140,4,b4-now,139.84,0,20.2837755788114,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,140,4,b4-2ms,139.84,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,4,b8-2ms,139.84,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,4,b8-5ms,139.84,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,4,b16-5ms,139.84,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,4,b16-10ms,139.84,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,5,single,139.84,0,54.399999999996,96.40000000002328,96.40000000002328,0.24570938215102975,1
batch-efficient,bursty,140,5,b4-now,139.84,0,20.2837755788114,32.51070588349103,32.510705883498304,0.5625,3.1993900114372855
batch-efficient,bursty,140,5,b4-2ms,139.84,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,5,b8-2ms,139.84,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.331639135959339
batch-efficient,bursty,140,5,b8-5ms,139.84,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,5,b16-5ms,139.84,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,5,b16-10ms,139.84,0,15.325351084495196,18.125351084498107,18.125351084498107,1,15.984761904761905
batch-efficient,bursty,140,6,single,140.16,0,54.399999999996,96.40000000002328,96.40000000002328,0.24429223744292236,1
batch-efficient,bursty,140,6,b4-now,140.16,0,20.2837755788114,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,140,6,b4-2ms,140.16,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,6,b8-2ms,140.16,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,6,b8-5ms,140.16,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,6,b16-5ms,140.16,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,6,b16-10ms,140.16,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,7,single,140.16,0,54.399999999996,96.40000000002328,96.40000000002328,0.2437214611872146,1
batch-efficient,bursty,140,7,b4-now,140.16,0,20.283775578805944,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,140,7,b4-2ms,140.16,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,7,b8-2ms,140.16,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,7,b8-5ms,140.16,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,7,b16-5ms,140.16,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,7,b16-10ms,140.16,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,8,single,140.16,0,54.399999999996,96.40000000002328,96.40000000002328,0.2450057077625571,1
batch-efficient,bursty,140,8,b4-now,140.16,0,20.2837755788114,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,140,8,b4-2ms,140.16,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,8,b8-2ms,140.16,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,8,b8-5ms,140.16,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,8,b16-5ms,140.16,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,8,b16-10ms,140.16,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,9,single,139.84,0,54.399999999996,96.40000000002328,96.40000000002328,0.24499427917620137,1
batch-efficient,bursty,140,9,b4-now,139.84,0,20.2837755788114,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,140,9,b4-2ms,139.84,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,9,b8-2ms,139.84,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,9,b8-5ms,139.84,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,9,b16-5ms,139.84,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,9,b16-10ms,139.84,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,10,single,139.84,0,54.399999999996,96.40000000002328,96.40000000002328,0.24385011441647597,1
batch-efficient,bursty,140,10,b4-now,139.84,0,20.2837755788114,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,140,10,b4-2ms,139.84,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,10,b8-2ms,139.84,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,10,b8-5ms,139.84,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,10,b16-5ms,139.84,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,10,b16-10ms,139.84,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,11,single,139.84,0,54.399999999996,96.40000000002328,96.40000000002328,0.244279176201373,1
batch-efficient,bursty,140,11,b4-now,139.84,0,20.2837755788114,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,140,11,b4-2ms,139.84,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,11,b8-2ms,139.84,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,11,b8-5ms,139.84,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,11,b16-5ms,139.84,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,11,b16-10ms,139.84,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,12,single,140.16,0,54.399999999996,96.40000000002328,96.40000000002328,0.2447203196347032,1
batch-efficient,bursty,140,12,b4-now,140.16,0,20.2837755788114,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,140,12,b4-2ms,140.16,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,12,b8-2ms,140.16,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,12,b8-5ms,140.16,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,12,b16-5ms,140.16,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,12,b16-10ms,140.16,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,13,single,140.16,0,54.399999999996,96.40000000002328,96.40000000002328,0.24343607305936074,1
batch-efficient,bursty,140,13,b4-now,140.16,0,20.283775578809582,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,140,13,b4-2ms,140.16,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,13,b8-2ms,140.16,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,13,b8-5ms,140.16,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,13,b16-5ms,140.16,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,13,b16-10ms,140.16,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,14,single,140.16,0,54.399999999996,96.40000000002328,96.40000000002328,0.24429223744292236,1
batch-efficient,bursty,140,14,b4-now,140.16,0,20.283775578809582,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,140,14,b4-2ms,140.16,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,14,b8-2ms,140.16,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,14,b8-5ms,140.16,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,14,b16-5ms,140.16,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,14,b16-10ms,140.16,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,15,single,140.16,0,54.399999999996,96.40000000002328,96.40000000002328,0.2447203196347032,1
batch-efficient,bursty,140,15,b4-now,140.16,0,20.2837755788114,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,140,15,b4-2ms,140.16,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,15,b8-2ms,140.16,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,15,b8-5ms,140.16,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,15,b16-5ms,140.16,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,15,b16-10ms,140.16,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,16,single,140.16,0,54.399999999996,96.40000000002328,96.40000000002328,0.2457191780821918,1
batch-efficient,bursty,140,16,b4-now,140.16,0,20.2837755788114,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,140,16,b4-2ms,140.16,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,16,b8-2ms,140.16,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,16,b8-5ms,140.16,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,16,b16-5ms,140.16,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,16,b16-10ms,140.16,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,17,single,139.94,0,54.399999999996,96.40000000002328,96.40000000002328,0.24439045305130772,1
batch-efficient,bursty,140,17,b4-now,139.94,0,20.2837755788114,32.51070588349103,32.510705883498304,0.5620980420180077,3.2
batch-efficient,bursty,140,17,b4-2ms,139.94,0,20.62566336821328,28.16755115761771,28.167551157624985,0.7496069744176076,4
batch-efficient,bursty,140,17,b8-2ms,139.94,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,17,b8-5ms,139.94,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,17,b16-5ms,139.94,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,17,b16-10ms,139.94,0,14.925351084501017,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,18,single,139.84,0,54.399999999996,96.40000000002328,96.40000000002328,0.24499427917620137,1
batch-efficient,bursty,140,18,b4-now,139.84,0,20.283775578809582,32.51070588349103,32.510705883498304,0.5625,3.2
batch-efficient,bursty,140,18,b4-2ms,139.84,0,20.62566336821328,28.16755115761771,28.167551157624985,0.75,4
batch-efficient,bursty,140,18,b8-2ms,139.84,0,15.891960066001047,21.674423897085944,21.67442389709322,1,5.333333333333333
batch-efficient,bursty,140,18,b8-5ms,139.84,0,15.844467394115782,18.644467394115054,18.644467394129606,1,8
batch-efficient,bursty,140,18,b16-5ms,139.84,0,14.605342529355767,18.490385044628056,18.49038504463533,1,8
batch-efficient,bursty,140,18,b16-10ms,139.84,0,15.325351084495196,18.125351084498107,18.125351084498107,1,16
batch-efficient,bursty,140,19,single,140.16,0,54.399999999996,96.40000000002328,96.40000000002328,0.2444349315068493,1
batch-efficient,bursty,140,19,b4-now,140.16,0,20.283775578809582,32.51070588349103,32.510705883498304,0.5625,3.2
